Symbol,title,type,date,url,announcement_id,adjunct_url,download_url,adjunct_type,adjunct_size_kb,text_excerpt,text_status,content,time,source,CacheSource
002415,关于拟变更会计师事务所的公告,,2026-04-18 00:00:00,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225123097,1225123097,finalpage/2026-04-18/1225123097.PDF,https://static.cninfo.com.cn/finalpage/2026-04-18/1225123097.PDF,PDF,126,"证券代码：002415     证券简称：海康威视     公告编号：2026-007 号

          杭州海康威视数字技术股份有限公司

              关于拟变更会计师事务所的公告

  本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚
假记载、误导性陈述或重大遗漏。

  特别提示：
  1、拟聘任的会计师事务所名称：毕马威华振会计师事务所（特殊普通合伙）
（以下简称“毕马威华振”）
  2、原聘任的会计师事务所名称：德勤华永会计师事务所（特殊普通合伙）
（以下简称“德勤华永”）
  3、拟变更会计师事务所的简要原因：德勤华永已连续多年为公司提供良好
的审计服务，根据《国有企业、上市公司选聘会计师事务所管理办法》规定，经
选聘，公司拟聘任毕马威华振为 2026 年度财务报告审计机构和内部控制审计机
构。
  公司已就变更会计师事务所相关事宜与前后任会计师事务所进行了充分沟
通，原聘任的会计师事务所已确认就本次变更会计师事务所事宜无异议。
  4、尚需履行的审批程序：本次拟变更会计师事务所事项尚需提交公司股东
会审议。

  杭州海康威视数字技术股份有限公司（以下简称“海康威视”或“公司”）
于 2026 年 4 月 16 日召开第六届董事会第九次会议，审议通过《关于拟变更会计
师事务所的议案》，公司拟聘任毕马威华振为 2026 年度财务报告审计机构和内部
控制审计机构。上述事项尚需提交公司股东会审议。具体情况如下：

  一、拟聘任会计师事务所的基本情况
  （一）机构信息
  1、基本信息
  毕马威华振会计师事务所于 1992 年 8 月 18 日在北京成立，于 2012 年 7 月
5 日获财政部批准转制为特殊普通合伙的合伙制企业，更名为毕马威华振会计师
事务所（特殊普通合伙），2012 年 7 月 10 日取得工商营业执照，并于 2012 年 8
月 1 日正式运营。
  毕马威华振总所位于北京，注册地址为北京市东城区东长安街 1 号东方广场
东 2 座办公楼 8 层。
  毕马威华振的首席合伙人邹俊，中国国籍，具有中国注册会计师资格。
  截至 2025 年 12 月 31 日，毕马威华振有合伙人 247 人，注册会计师 1,412
人，其中签署过证券服务业务审计报告的注册会计师超过 330 人。
  毕马威华振 2024 年经审计的业务收入总额超过人民币 41 亿元，其中审计业
务收入超过人民币 40 亿元（包括境内法定证券服务业务收入超过人民币 9 亿元，
其他证券服务业务收入约人民币 10 亿元，证券服务业务收入共计超过人民币 19
亿元）。
  毕马威华振 2024 年上市公司年报审计客户家数为 127 家，上市公司财务报
表审计收费总额约为人民币 6.82 亿元。这些上市公司主要行业涉及制造业，金
融业，交通运输、仓储和邮政业，信息传输、软件和信息技术服务业，房地产业，
电力、热力、燃气及水生产和供应业，采矿业，批发和零售业，农、林、牧、渔
业，住宿和餐饮业，科学研究和技术服务业，卫生和社会工作，水利、环境和公
共设施管理业，文化、体育和娱乐业以及租赁和商务服务业。毕马威华振 2024
年本公司同行业上市公司审计客户家数为 59 家。
  2、投资者保护能力
  毕马威华振购买的职业保险累计赔偿限额和计提的职业风险基金之和超过
人民币 2 亿元，符合法律法规相关规定。近三年毕马威华振在执业行为相关民事
诉讼中承担民事责任的情况：此期间审结债券相关民事诉讼案件，终审判决毕马
威华振按 2%-3%比例承担赔偿责任（约人民币 460 万元），案款已履行完毕。
  3、诚信记录
  近三年，毕马威华振及其从业人员未因执业行为受到任何刑事处罚、行政处
罚、或证券交易所的自律监管措施或纪律处分；毕马威华振和四名从业人员曾受
到地方证监局出具警示函的行政监管措施一次；两名从业人员曾受到行业协会的
自律监管措施一次。根据相关法律法规的规定，前述事项不影响毕马威华振继续
承接或执行证券服务业务和其他业务。
  （二）项目信息
  1、基本信息
  项目合伙人及签字注册会计师王齐先生，2008 年取得中国注册会计师资格。
2002 年开始在毕马威华振执业，2004 年开始从事上市公司审计，从 2026 年开始
为本公司提供审计服务。王齐先生近三年签署或复核上市公司审计报告 22 份。
  签字注册会计师靳阳女士，2018 年取得中国注册会计师资格。2010 年开始
在毕马威华振执业，2010 年开始从事上市公司审计，从 2026 年开始为本公司提
供审计服务。靳阳女士近三年签署或复核上市公司审计报告 4 份。
  项目质量控制复核人苏星女士，2005 年取得中国注册会计师资格。2000 年
开始在毕马威华振执业，2000 年开始从事上市公司审计，从 2026 年开始为本公
司提供审计服务。苏星女士近三年签署或复核上市公司审计报告 5 份。
  2、诚信记录
  项目合伙人、签字注册会计师和项目质量控制复核人最近三年均未因执业行
为受到刑事处罚、行政处罚，未受到证券监督管理机构的监督管理措施或证券交
易所、行业协会等自律组织的自律监管措施、纪律处分。
  3、独立性
  毕马威华振及项目合伙人、签字注册会计师、项目质量控制复核人不存在可
能影响独立性的情形。
  4、审计收费
  毕马威华振的审计服务收费是按照业务的责任轻重、繁简程度、工作要求、
所需工作条件和工时以及实际参与业务的工作人员的专业知识和工作经验等因
素综合确定。公司 2025 年度财务报告审计费用为人民币 440 万元（不含税）；内
部控制审计费用为人民币 59.43 万元（不含税）。公司 2026 年度财务报告审计费
用拟定为人民币 414 万元（不含税），内部控制审计费用拟定为人民币 59 万元（不
含税），提请股东会授权公司管理层根据审计工作的实际情况对相关审计费用进
行一定调整。
  二、拟变更会计师事务所的情况说明
  （一） 前任会计师事务所情况及上年度审计意见
  公司前任会计师事务所为德勤华永会计师事务所（特殊普通合伙），该所已
连续 10 年为公司提供审计服务，对公司 2025 年度财务报告和内部控制的审计意
见类型为标准无保留意见。公司不存在已委托前任会计师事务所开展部分审计工
作后解聘前任会计师事务所的情况。
  （二）拟变更会计师事务所原因
  德勤华永已连续多年为公司提供良好的审计服务。根据《国有企业、上市公
司选聘会计师事务所管理办法》相关规定，经选聘，公司拟聘任毕马威华振为
2026 年度财务报告审计机构和内部控制审计机构。
  （三）公司与前后任会计师事务所的沟通情况
  公司就变更会计师事务所相关事宜与前后任会计师事务所进行了充分沟通，
各方均已明确知悉本事项并确认无异议。前后任会计师事务所将按照《中国注册
会计师审计准则第 1153 号——前任注册会计师和后任注册会计师的沟通》的有
关规定，积极沟通做好后续相关配合工作。

  三、拟变更会计师事务所履行的程序
  （一） 审计委员会审议意见
  公司董事会审计委员会已对毕马威华振的基本情况、执业资质相关证明文件、
独立性、专业胜任能力、投资者保护能力和诚信情况等进行了充分的事前了解、
审查和评估，认为毕马威华振能够满足公司审计工作需要，公司本次拟变更会计
师事务所是根据法规要求进行的变更，变更理由充分、恰当，同意向董事会提议
聘任毕马威华振为公司 2026 年度财务报告审计机构和内部控制审计机构。
  （二）董事会的审议和表决情况
  公司于 2026 年 4 月 16 日召开的第六届董事会第九次会议审议通过了《关于
拟变更会计师事务所的议案》，同意公司拟聘任毕马威华振为 2026 年度财务报告
审计机构和内部控制审计机构，并将该议案提交公司股东会审议。同时，提请股
东会授权公司管理层可以根据审计工作的实际情况对相关审计费用进行一定调
整。
  （三）生效日期
  本次拟变更会计师事务所事项尚需提交公司股东会审议，并自公司股东会审
议通过之日起生效。

  四、备查文件
  1、公司第六届董事会第九次会议决议；
  2、公司董事会审计委员会决议；
  3、毕马威华振会计师事务所（特殊普通合伙）关于其基本情况的说明。

  特此公告。

                    杭州海康威视数字技术股份有限公司
                           董 事 会
                        2026 年 4 月 18 日",ok,,,,agent_preflight
002415,2026年一季度报告（英文版）,,2026-04-18 00:00:00,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225123096,1225123096,finalpage/2026-04-18/1225123096.PDF,https://static.cninfo.com.cn/finalpage/2026-04-18/1225123096.PDF,PDF,226,"Hikvision 2026 Q1 Report

Stock Exchange Code：002415                                  Abbreviation of Securities：Hikvision
No：2026-012

                   Hangzhou Hikvision Digital Technology Co., Ltd.

                                   2026 1st Quarter Report

The Company and all members of the Board of Directors guarantee that the information disclosed is
true, accurate and complete without false records, misleading statements or material omissions.

Important Content Notes:

1. The Board of Directors, directors, and senior management guarantee that the information
   presented in this report is true, accurate and complete without false records, misleading
   statements or material omissions, and will undertake individual and joint legal liabilities.

2. Hu Yangzhong, the Company's legal representative, Jin Yan, the person in charge of the
   accounting work, and Zhan Junhua, the person in charge of accounting institution (accounting
   supervisor) hereby declare and warrant that the financial information in this report is true,
   accurate and complete.

3. Whether the 1st quarter financial accounting report has been audited

   □Yes√ No
                                                                                                        Hikvision 2026 Q1 Report

I.    Key Financial Data

1. Key Accounting Data and Financial Indicators

Whether the Company performed a retroactive adjustment or restatement of the previous accounting data
□Yes √ No

                                                                                                            YoY Change (%) between
                                                         2026 Q1                        2025 Q1
                                                                                                             2025 Q1 and 2026 Q1

Revenue (RMB)                                          20,715,444,490.55                18,531,863,690.67                       11.78%

Net profits attributable to shareholders of the
                                                         2,781,171,173.25                2,038,683,389.01                       36.42%
Company (RMB)

Net profits attributable to shareholders of the
Company excluding non-recurring gains and                2,647,647,238.10                1,926,435,015.10                       37.44%
losses (RMB)

Net cash flows from operating activities (RMB)          -2,220,444,411.11               -1,737,373,005.70                      -27.80%

Basic earnings per share (RMB/share)                                 0.303                         0.221                        37.10%

Diluted earnings per share (RMB/share)                               0.303                         0.221                        37.10%

Weighted average Return on Equity (ROE)                             3.28%                          2.51%                            0.77%

                                                                                                              Change (%) between
                                                    On March 31, 2026         On December 31, 2025          December 31, 2025 and
                                                                                                                   March 31, 2026

Total assets (RMB)                                    135,311,587,226.93            138,049,655,334.62                          -1.98%

Owner’s equity attributable to shareholders of
                                                       86,064,997,034.84                83,348,185,885.62                           3.26%
the Company (RMB)

The total share capital of the Company as of the previous trading day of the financial report disclosure:
The total share capital of the Company as of the previous trading day of the financial report disclosure (share)          9,164,871,550

Fully diluted earnings per share calculated using the latest share capital:
Fully diluted earnings per share (RM",ok,,,,agent_preflight
002415,独立董事关于公司涉及财务公司关联交易的存贷款等金融业务的专项意见,,2026-04-18 00:00:00,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225123095,1225123095,finalpage/2026-04-18/1225123095.PDF,https://static.cninfo.com.cn/finalpage/2026-04-18/1225123095.PDF,PDF,61,"杭州海康威视数字技术股份有限公司

 独立董事关于公司涉及财务公司关联交易的存贷款等金融业务的

                  专项意见

  根据《深圳证券交易所上市公司自律监管指引第 7 号——交易与关联交易》
的规定和要求，杭州海康威视数字技术股份有限公司（以下简称“海康威视”或
“公司”）提供审计服务的德勤华永会计师事务所（特殊普通合伙）
                             （以下简称“德
勤华永”）审核了公司编制的《2025 年度涉及财务公司关联交易的存贷款等金融
业务情况的汇总表》（以下简称“《与财务公司业务汇总表》”）并出具了《涉及
财务公司关联交易的存贷款等金融业务的专项说明》
                      （以下简称“《专项说明》”）。
我们作为公司的独立董事，审阅了《与财务公司业务汇总表》及《专项说明》，
并对公司 2025 年度涉及财务公司的关联交易事项进行了认真细致的核查，并发
表如下专项意见：
  中国电子科技财务有限公司是经国家金融监督管理总局（原中国银行保险监
督管理委员会）批准（金融许可证编号：L0167H211000001）、北京市市场监督管
理局登记注册（统一社会信用代码：91110000717834993R）的非银行金融机构，
依法接受国家金融监督管理总局的监督管理。公司与财务公司开展业务合作，符
合相关法律法规的规定。
  公司与财务公司的关联交易，定价严格遵循市场公允原则，依据同类金融服
务市场价格确定，结合德勤华永的专项说明，未发现交易存在偏离公允价格、损
害公司及中小股东利益的情形，交易整体公平合规。财务公司内控及风险管理制
度健全，公司资金存放、结算等环节管控到位，资金安全性得到有效保障；关联
交易严格按照既定流程执行，不存在公司资金被关联人非经营性占用的情况。
  2025 年度，公司在财务公司的存贷款等金融业务情况与德勤华永出具的《专
项说明》情况一致，符合深圳证券交易所关于上市公司与关联财务公司进行存款、
贷款等金融业务的相关规定，关联交易事项定价公允，不存在损害公司及中小股
东利益的情形。
                  独立董事：吴晓波、胡瑞敏、吕长江、谭小芬
                                 2026 年 4 月 16 日",ok,,,,agent_preflight
002415,2025年度董事会工作报告,,2026-04-18 00:00:00,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225123094,1225123094,finalpage/2026-04-18/1225123094.PDF,https://static.cninfo.com.cn/finalpage/2026-04-18/1225123094.PDF,PDF,165,"杭州海康威视数字技术股份有限公司

              2025 年度董事会工作报告

  杭州海康威视数字技术股份有限公司（以下简称“公司”）于 2026 年 4 月
16 日召开公司第六届董事会第九次会议，审议通过了《2025 年度董事会工作报
告》。现将上述工作报告披露如下：
  2025 年，公司董事会运作规范，严格依据相关法律法规及《公司章程》行
使职权，有效执行股东会决议。公司董事会的人数和人员构成符合有关法律法规
和《公司章程》的要求，董事会下设战略委员会、审计委员会、提名委员会、薪
酬与考核委员会和风险与合规委员会，各委员会权责分明，运作有效，为董事会
科学决策提供了有力支撑。公司全体董事能够从公司和股东的利益出发，诚信、
忠实、勤勉、专业、尽职地履行职责，切实维护公司和股东的合法权益。公司独
立董事符合《上市公司独立董事管理办法》关于独立性的相关规定，并独立客观
地履行职责，在完善公司监督机制和保护全体股东尤其是中小股东利益方面发挥
了关键作用。报告期内，公司依法增设一名职工代表董事，此举进一步健全了公
司民主管理机制，有效拓宽了职工权益的诉求渠道，促进了董事会决策的全面性
与包容性，推动了公司治理的可持续发展。

  一、董事会主要工作情况
  （一）董事会及下属专门委员会履职情况
  报告期内，公司共召开 4 次董事会会议，审议通过 45 项议案。公司全体董
事均亲自出席了历次董事会，独立董事均严格遵守法律法规以及《公司章程》等
相关规定，秉持独立、客观、专业的立场，忠实、勤勉地履行职责，积极维护公
司及全体股东的合法权益。公司独立董事吴晓波先生、胡瑞敏先生、吕长江先生、
谭小芬先生向股东会提交了《2025 年度独立董事述职报告》，并将在公司 2025
年度股东会上述职。
  战略委员会在报告期内结合国内外经济形势、公司所处的发展阶段和行业特
点，对公司资产经营项目、重大投资决策进行研究，积极探讨公司未来的长期战
略发展规划，从专业角度提出指导意见，并对项目实施情况进行追踪检查，为公
司持续、稳健发展提供了战略层面的建议。
  审计委员会在报告期内，全面履行财务报告审核与内部控制评估等核心职能，
并承接强化了原监事会的监督职责，有效提升了公司治理透明度与决策科学性。
委员会由具备丰富财务和管理经验的董事构成，其中独立董事占多数，召集人为
独立董事且为会计专业人士。报告期内，审计委员会勤勉尽责，对公司财务状况、
内部控制体系及风险管理进行了有效监督，构建了“决策—执行—监督”三者权
责清晰、有机统一的现代化治理格局，为公司的稳健发展提供了坚实保障。审计
委员会认真审核公司的财务信息及其披露的真实性、准确性和完整性；监督公司
及各分子公司的内控制度建设及执行情况，评估其科学性、合理性、有效性；负
责内部审计与外部审计之间的沟通，审议选聘外部审计机构的议案并提出建议；
查阅外部审计机构年度审计工作总结报告及内部审计部门汇报材料，对内部审计
部门的团队建设、分工安排、工作计划与结果提出建议，对内部审计人员尽职情
况及工作考核提出指导意见，为公司的稳健发展提供了坚实保障。
  提名委员会在报告期内对在任董事及高级管理人员的履职资格、教育背景、
专业能力和职业操守开展了审查评估。提名委员会与相关部门保持常态沟通，结
合公司经营实际、资产规模与股权结构，审慎关注董事会和管理层组成的合规性
与合理性，切实履行相关监督与建议职责，为优化公司治理提供了有效支撑。
  薪酬与考核委员会在报告期内认真研究审查董事、高级管理人员薪酬政策与
方案，对上述人员的考核标准提出专业建议；听取公司相关部门关于薪酬考核管
理的专业汇报，审议了公司 2025 年薪酬与绩效考核方案，并对方案执行情况进
行追踪监督。2025 年度公司董事及高级管理人员实际获得的薪酬，系依据经董
事会薪酬与考核委员会审议通过的年度绩效考核办法，综合考量其个人业绩指标、
公司整体经营成果以及履职情况等因素后最终核定并经董事会或股东会审议通
过，董事、高级管理人员的绩效评价结果及其薪酬情况具体详见 2025 年年度报
告全文“第四节 公司治理、环境和社会”之“董事、高级管理人员薪酬情况”。
  报告期内，风险与合规委员会统筹领导公司风险管理与合规建设工作，持续
完善风险合规管理架构、制度体系及运行机制，切实履行指导、监督与评价职责。
风险与合规委员会严格按照《董事会风险与合规委员会工作细则》开展工作，督
导公司风险与合规管理体系建设，评估体系运行成效，推动各项管理机制落地见
效。
   （二）以投资者为本，重视股东回报
   公司始终高度重视股东回报，在坚守可持续高质量发展的基础上，保持长期
稳定的股东回报水平，持续提升投资者获得感。公司不断健全投资者沟通机制，
拓宽多元化沟通渠道，主动传递公司价值，增进市场认知，坚定投资者信心。
   2025 年度，公司积极推进股东回报政策落实，通过现金分红与股份回购相
结合的方式，切实维护全体股东权益。公司于 2025 年 5 月 20 日实施完成 2024
年年度权益分派，向全体股东每 10 股派发现金红利 7.00 元（含税），实际派发
现金红利总额 64.30 亿元；公司于 2025 年 10 月 10 日实施完成 2025 年半年度权
益分派，向全体股东每 10 股派发现金红利 4.00 元（含税），实际派发现金红利
总额 36.66 亿元。2025 年 9 月，公司注销了以集中竞价交易方式回购的股份
68,326,776 股，回购前述股份所用资金总金额为人民币 20.28 亿元（不含交易
费用）。
   报告期内，公司控股股东中电海康集团（以下简称“中电海康”）通过深圳
证券交易所交易系统以集中竞价交易方式累计增持公司股份 6,845,600 股，占增
持时公司总股本的比例为 0.0741%，增持股份金额 200,182,737.28 元（不含交
易费用）。中电海康的一致行动人中电科投资控股有限公司（以下简称“电科投
资”）通过深圳证券交易所交易系统以集中竞价交易方式累计增持公司股份
3,204,700 股 ， 占 增 持 时 公 司 总 股 本 的 比 例 为 0.0347% ， 增 持 股 份 金 额
100,016,373.80 元（不含交易费用）。中电海康集团和电科投资本次增持计划已
实施完成。公司控股股东及一致行动人主动增持公司股份，进一步传递对公司长
期发展的坚定信心。上述举措充分彰显公司持续回报股东、稳定市场预期的坚定
决心，切实保障投资者利益与公司价值共同成长。
   公司高度重视投资者关系管理，积极通过多渠道、多形式与投资者保持良性
互动。在定期报告披露后，公司主动举办业绩说明会及投资者调研活动，认真听
取市场意见与建议，并按规定披露投资者关系活动记录，保障全体投资者公平、
便捷地获取公司信息。日常运营中，公司依托投资者热线、电子邮件、互动易等
多元化沟通渠道，持续向市场传递公司长期投资价值，不断提升信息传递效率与
透明度，充分尊重投资者关切，积极构建互信共赢的投资者关系生态。凭借在投
资者关系管理领域的扎实工作，公司获得市场与媒体广泛认可，先后荣获第一财
经“中国上市公司最具护城河榜——TMT”、证券时报“主板价值百强”、证券
日报“金骏马最具全球影响力企业奖”等多项荣誉。
  （三）信息披露工作情况
  公司严格遵守《公司法》《证券法》等法律法规及监管要求，持续完善以股
东会、董事会、管理层为核心的治理架构，构建权责清晰、运行规范、制衡有效
的现代企业治理机制。公司不断健全内部控制与信息披露管理制度，坚持以真实、
准确、完整、及时、公平为原则，持续提升信息披露质量与透明度，保障投资者
及时、全面、准确了解公司经营状况与发展动态。公司信息披露工作连续 15 年
荣获深圳证券交易所 A 级评价，充分体现了监管机构对公司规范运作、信息披
露质量及公司治理水平的高度认可。
  （四）可持续发展情况
  公司自 2018 年起主动披露 ESG 报告，从合规披露逐步深化为系统化管理。
2024 年，公司提出以“科技为善”为核心的“THRIVE”可持续发展理念，围绕
员工与社区、技术创新、可持续治理、价值链协同及生态与碳中和五大领域推进
责任实践。同时，确立由董事会决策、管理层统筹、专业工作组执行的 ESG 治
理机制，持续推进可持续发展战略与业务深度融合，致力于塑造负责任、有担当
的全球科技企业形象。

  二、公司运营概述
  随着数字经济与实体经济深度融合，智能物联已成为千行百业数字化转型、
社会治理现代化升级的核心引擎。二十余年来，公司紧抓产业变革机遇，持续构
建和完善以物联感知、人工智能、大数据三大技术为核心的技术体系，以安防和
场景数字化产品与解决方案赋能产业升级、民生提质，不断夯实智能物联核心竞
争力，在高质量发展的道路上稳步前行。
  2025年，公司坚持稳健经营，持续推进提质增效，实现经营质量与业务结构
双优化。报告期内，公司实现营业总收入925.08亿元，同比增长0.01%；归属于
上市公司股东的净利润141.95亿元，同比增长18.52%，盈利水平显著提升，经营
性现金流净额253.39亿元，实现大幅增长，为长远发展筑牢坚实保障。
  国内业务端，场景数字化业务持续突破打开增长新空间，SMBG渠道运营效
率显著提升；海外业务端，发展中国家保持高速增长，重点区域重大项目取得突
破，非经销收入占比超过三成，门禁、报警、商业显示等非视频类产品快速增长，
形成产品端第二增长曲线；创新业务中，海康机器人、萤",ok,,,,agent_preflight
002415,关于与中国电子科技财务有限公司开展金融服务业务的风险处置预案,,2026-04-18 00:00:00,https://www.cninfo.com.cn/new/disclosure/detail?annoId=1225123093,1225123093,finalpage/2026-04-18/1225123093.PDF,https://static.cninfo.com.cn/finalpage/2026-04-18/1225123093.PDF,PDF,89,"杭州海康威视数字技术股份有限公司
   关于与中国电子科技财务有限公司开展金融服务业务的
                风险处置预案

                 第一章 总则
 第一条 为有效防范、及时控制和化解杭州海康威视数字技术股份有限公司
（以下简称“海康威视”或“公司”）及下属子公司在中国电子科技财务有限
公司（以下简称“财务公司”）开展金融业务的风险，保障资金安全，根据
《深圳证券交易所上市公司自律监管指引第7号——交易与关联交易》的规定，
特制定本风险处置预案。

           第二章 风险处置组织机构及职责
 第二条 公司成立金融业务风险预防处置领导小组（以下简称“领导小
组”），由公司董事长任领导小组组长，为领导小组风险预防处置第一责任人，
公司总经理、财务负责人任常务副组长，其他高级副总经理任领导小组成员。
领导小组全面负责金融业务风险的防范和处置工作，对董事会负责。
 公司成立金融业务风险预防处置办公室，办公室成员由公司财务中心、法
律与合规部、董事会办公室等部门相关人员组成，在领导小组的指导下开展日
常工作。
 领导小组负责组织开展金融业务风险的防范和处置工作，由财务中心具体
负责对财务公司日常监督与管理工作，并及时向领导小组反映情况，以便领导
小组按本预案防范和处置风险。
 第三条 风险处置机构职责
 （一）领导小组统一领导金融业务风险的应急处置工作，全面负责在财务
公司金融业务风险的防范和处置工作。
 （二）公司财务中心等有关部门按照职责分工，积极筹划落实各项防范风
险措施，相互协调，共同控制和化解风险。
 （三）工作组应督促财务公司及时提供相关信息，关注财务公司经营情况，
并从中国电子科技集团有限公司成员单位或监管部门及时了解信息，做到信息

                    1
监控到位，风险防范有效。
  （四）加强对风险的监测，一旦发现问题，及时向领导小组预警报告，并
采取果断措施，防止风险扩散和蔓延。

               第三章 信息报告与披露
  第四条 公司建立金融业务风险报告制度，以定期或临时报告的形式向董事
会报告。领导小组负责组织起草存、贷款风险评估报告，对财务公司的经营资
质、业务和风险状况进行评估，向公司董事会汇报，并严格按照相关法律法规
的要求，履行决策程序和信息披露义务。
  第五条 公司与财务公司的资金往来应当严格按照有关法律法规对关联交易
的要求履行决策程序和信息披露义务。

          第四章 风险应急处置程序的启动及措施
  第六条 财务公司出现下列情形之一的，应立即启动风险处置程序：
  （一）财务公司出现违反《企业集团财务公司管理办法》中第二十一条、
第二十二条或第二十三条规定的情形；
  （二）财务公司任何一个财务指标不符合《企业集团财务公司管理办法》
第三十四条规定的要求；
  （三）财务公司发生挤提存款、到期债务不能支付、大额贷款逾期或担保
垫款、电脑系统严重故障、被抢劫或诈骗、董事或高级管理人员涉及严重违纪、
刑事案件等重大事项；
  （四）发生可能影响财务公司正常经营的重大机构变动、股权交易或者经
营风险等事项；
  （五）甲方在乙方的存款余额占乙方吸收的存款余额的比例超过30％；
  （六）财务公司股东对财务公司的负债逾期1年以上未偿还；
  （七）财务公司出现严重支付危机；
  （八）财务公司当年亏损超过注册资本金的30％或连续3年亏损超过注册资
本金的10％；
  （九）财务公司因违法违规受到国家金融监督管理总局等监管部门的行政
处罚；
  （十）财务公司被国家金融监督管理总局责令进行整顿；
                    2
 （十一）财务公司同业拆借、票据承兑等集团外(或有)负债类业务因财务
公司原因出现逾期超过5个工作日的情况；
 （十二）财务公司的控股股东、实际控制人及其他关联方发生重大信用风
险事件(包括但不限于公开市场债券逾期超过7个工作日、大额担保代偿等)；
 （十三）其他可能对公司存放资金带来安全隐患的事项。
 第七条 金融业务风险发生后，公司财务中心等有关部门应立即向领导小组
报告。领导小组应及时了解信息，分析整理情况后启动应急处置程序，同时形
成书面报告上报公司董事会。
 第八条 领导小组启动应急处置程序后，应要求财务公司提供详细情况说明，
并多渠道了解情况，必要时组织人员进驻财务公司调查风险发生原因，分析风
险动态，同时根据风险起因和风险状况，落实风险化解预案规定的各项化解风
险措施和责任，并制定风险应急处置方案。应急处置方案应当根据金融业务风
险情况的变化以及实施中发现的问题及时进行修订、补充。风险处置方案包括
以下主要内容：
 （一）应采取的化解风险的措施及应达到的目标；
 （二）各项化解风险措施的组织实施；
 （三）各项化解风险措施落实情况的督查和指导。
 第九条 针对出现的风险，领导小组应组织人员与财务公司召开联席会议。
要求财务公司采取积极措施，进行风险自救，避免风险扩散和蔓延。
 第十条 有关部门、单位应根据应急处置方案规定的职责要求，服从领导小
组的统一指挥，各司其职，各负其责，认真落实各项化险措施，积极做好风险
处置工作。

                第五章 后续事项处置
 第十一条 突发性金融业务风险平息后，公司财务中心等相关部门要加强对
财务公司的监督，并要求财务公司增强资金实力，提高抗风险能力，重新对财
务公司金融业务风险进行评估，必要时调整存款比例。
 第十二条 针对财务公司突发性金融业务风险产生的原因、造成的后果，公
司应组织财务中心等相关部门进行认真分析和总结，吸取经验、教训，更加有
效地做好金融业务风险的防范和处置工作，如果影响风险的因素不能消除，则

                   3
采取行动撤出全部存款。

               第六章 附则
 第十三条 本预案未尽事宜，按照《中华人民共和国公司法》《中华人民共
和国证券法》《上市公司信息披露管理办法》等有关法律、法规、规范性文件
等有关规定执行。
 第十四条 本预案的解释权、修订权归公司董事会。
 第十五条 本预案自公司董事会审议通过之日起生效。

                    杭州海康威视数字技术股份有限公司
                          董 事 会
                        2026年4月18日

                4",ok,,,,agent_preflight
